ETHOpen,ETHHigh,ETHLow,TBondsOpenValue,IndexFutures,InflationRateValue,UnemploymentValue,FedFundRateValue,GDP,SandPValue,BTCOpen,ETHOpenTM1,ETHOpenTM2,ETHOpenTM3,ETHOpenTM4,ETHOpenTM5,ETHOpenTM6,ETHOpenTM7,BTCOpenTM1,BTCOpenTM2,BTCOpenTM3,BTCOpenTM4,BTCOpenTM5,BTCOpenTM6,BTCOpenTM7,Date
5.282086353437619,5.307177994980234,5.249809662482993,5.031458642109821,4.532115505082181,0.4855078157817008,1.4586150226995167,0.06765864847381486,9.829254187905713,7.813591552952433,196.78,5.282086353437619,5.304945352838257,5.304945352838257,5.420092423473958,5.385045370057861,5.413385609375712,5.578068068673537,5.282086353437619,5.304945352838257,5.304945352838257,5.420092423473958,5.385045370057861,5.413385609375712,5.578068068673537,2017-07-31
5.282086353437619,5.307177994980234,5.249809662482993,5.031458642109821,4.532115505082181,0.5423242908253617,1.4586150226995167,0.06765864847381486,9.829254187905713,7.813591552952433,196.78,5.304945352838257,5.304945352838257,5.420092423473958,5.385045370057861,5.413385609375712,5.578068068673537,5.5981997120811355,5.304945352838257,5.304945352838257,5.420092423473958,5.385045370057861,5.413385609375712,5.578068068673537,5.5981997120811355,2017-07-31
5.304945352838257,5.449105255670106,5.304647290242906,5.030029341202891,4.528289141652134,0.5423242908253617,1.4586150226995167,0.14842000511827322,9.829254187905713,7.811163385025279,201.33,5.304945352838257,5.420092423473958,5.385045370057861,5.413385609375712,5.578068068673537,5.5981997120811355,5.6920809446818605,5.304945352838257,5.420092423473958,5.385045370057861,5.413385609375712,5.578068068673537,5.5981997120811355,5.6920809446818605,2017-08-01
5.304945352838257,5.449105255670106,5.304647290242906,5.030029341202891,4.528289141652134,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.811163385025279,201.33,5.420092423473958,5.385045370057861,5.413385609375712,5.578068068673537,5.5981997120811355,5.6920809446818605,5.687788584901852,5.420092423473958,5.385045370057861,5.413385609375712,5.578068068673537,5.5981997120811355,5.6920809446818605,5.687788584901852,2017-08-01
5.420092423473958,5.433634663495666,5.373934913006625,5.0363436508064625,4.529799878963315,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.8136319725074195,225.9,5.385045370057861,5.413385609375712,5.578068068673537,5.5981997120811355,5.6920809446818605,5.687788584901852,5.698032642675594,5.385045370057861,5.413385609375712,5.578068068673537,5.5981997120811355,5.6920809446818605,5.687788584901852,5.698032642675594,2017-08-02
5.385045370057861,5.429696444604416,5.383760848365505,5.0367496597442365,4.5286130632659365,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.812904170437448,218.12,5.413385609375712,5.578068068673537,5.5981997120811355,5.6920809446818605,5.687788584901852,5.698032642675594,5.692451858313817,5.413385609375712,5.578068068673537,5.5981997120811355,5.6920809446818605,5.687788584901852,5.698032642675594,5.692451858313817,2017-08-03
5.413385609375712,5.426930434016013,5.392399519909175,5.044231243524771,4.527100530566169,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.812256790281316,224.39,5.578068068673537,5.5981997120811355,5.6920809446818605,5.687788584901852,5.698032642675594,5.692451858313817,5.700978547323467,5.578068068673537,5.5981997120811355,5.6920809446818605,5.687788584901852,5.698032642675594,5.692451858313817,5.700978547323467,2017-08-04
5.578068068673537,5.614550452038975,5.550670144446233,5.037763961484508,4.5342110970475975,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.814440020711057,264.56,5.5981997120811355,5.6920809446818605,5.687788584901852,5.698032642675594,5.692451858313817,5.700978547323467,5.65780834174625,5.5981997120811355,5.6920809446818605,5.687788584901852,5.698032642675594,5.692451858313817,5.700978547323467,5.65780834174625,2017-08-07
5.5981997120811355,5.702281348529934,5.587023914046005,5.0395871160460235,4.533351898197619,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.814440020711057,269.94,5.6920809446818605,5.687788584901852,5.698032642675594,5.692451858313817,5.700978547323467,5.65780834174625,5.708371926990008,5.6920809446818605,5.687788584901852,5.698032642675594,5.692451858313817,5.700978547323467,5.65780834174625,5.708371926990008,2017-08-08
5.6920809446818605,5.751778672924456,5.6315701405422764,5.038169394289575,4.536784273121627,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.811406467309828,296.51,5.687788584901852,5.698032642675594,5.692451858313817,5.700978547323467,5.65780834174625,5.708371926990008,5.7047819749892845,5.687788584901852,5.698032642675594,5.692451858313817,5.700978547323467,5.65780834174625,5.708371926990008,5.7047819749892845,2017-08-09
5.687788584901852,5.737152774131307,5.6671876441866464,5.041002830712652,4.535284058523925,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.813470284484107,295.24,5.698032642675594,5.692451858313817,5.700978547323467,5.65780834174625,5.708371926990008,5.7047819749892845,5.697764402330638,5.698032642675594,5.692451858313817,5.700978547323467,5.65780834174625,5.708371926990008,5.7047819749892845,5.697764402330638,2017-08-10
5.698032642675594,5.737732914025749,5.690156731074389,5.046846676058828,4.533674184283021,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.798153678890342,298.28,5.692451858313817,5.700978547323467,5.65780834174625,5.708371926990008,5.7047819749892845,5.697764402330638,5.774085598498625,5.692451858313817,5.700978547323467,5.65780834174625,5.708371926990008,5.7047819749892845,5.697764402330638,5.774085598498625,2017-08-11
5.692451858313817,5.724565013838729,5.686093611785117,5.046042655915012,4.530608264661186,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.802618063442671,296.62,5.700978547323467,5.65780834174625,5.708371926990008,5.7047819749892845,5.697764402330638,5.774085598498625,5.74738460102608,5.700978547323467,5.65780834174625,5.708371926990008,5.7047819749892845,5.697764402330638,5.774085598498625,5.74738460102608,2017-08-14
5.700978547323467,5.702815340465995,5.603520052717807,5.044432673679546,4.534747721691546,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.809175998189564,299.16,5.65780834174625,5.708371926990008,5.7047819749892845,5.697764402330638,5.774085598498625,5.74738460102608,5.760162808092309,5.65780834174625,5.708371926990008,5.7047819749892845,5.697764402330638,5.774085598498625,5.74738460102608,5.760162808092309,2017-08-15
5.65780834174625,5.714689443494875,5.63714397232299,5.038372049067855,4.53838915229774,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.809865947282458,286.52,5.708371926990008,5.7047819749892845,5.697764402330638,5.774085598498625,5.74738460102608,5.760162808092309,5.784686349880037,5.708371926990008,5.7047819749892845,5.697764402330638,5.774085598498625,5.74738460102608,5.760162808092309,5.784686349880037,2017-08-16
5.708371926990008,5.737958433123339,5.697730867227766,5.04382826145202,4.5346940721837665,0.5423242908253617,1.4816045409242156,0.14842000511827322,9.829254187905713,7.810190464565851,301.38,5.7047819749892845,5.697764402330638,5.774085598498625,5.74738460102608,5.760162808092309,5.784686349880037,5.851857592721564,5.7047819749892845,5.697764402330638,5.774085598498625,5.74738460102608,5.760162808092309,5.784686349880037,5.851857592721564,2017-08-17
